Suministro de equipamiento de microondas para medida de figura de ruido para IACTEC, con financiación procedente del Mecanismo de Recuperación y Resiliencia de la Unión Europea-Nextgenerationeu	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Abierto Simplificado	20/01/2022	99694,97€	Keysight Technologies Sales Spain, S.L.U..  - B86907110	
Suministro e instalación de mobiliario de laboratorio, vitrinas de gases, brazos articulados en 3 lotes, destinados a varios Institutos de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	19/01/2022	78957,54€, 73847,25€, 68566,00€	¿Desierto?	
Elaboración de un inventario de Redes Alimentarias Alternativas en la Comunidad de Madrid para Proyecto "Salto de escala y logística asociativa en ciudades-región. La Comunidad de Madrid (ALISOS) (PID2020-112980GB-C2)"	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	19/01/2022	8250,00€	INICIATIVAS SOCIOAMBIENTALES G.S.COOP.MAD (GERMINANDO).  - F86030053	
Elaboración de un inventario de Redes Alimentarias Alternativas en la Comunidad de Madrid para Proyecto "Salto de escala y logística asociativa en ciudades-región. La Comunidad de Madrid (ALISOS) (PID2020-112980GB-C2)"	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	19/01/2022	8250,00€	INICIATIVAS SOCIOAMBIENTALES G.S.COOP.MAD (GERMINANDO).  - F86030053	
Curso Horizonte Europa	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	19/01/2022	200,00€	CET AUDITORES, S.L..  - B83878884	
Curso Horizonte Europa	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	19/01/2022	200,00€	CET AUDITORES, S.L..  - B83878884	
Suministro e instalación de un analizador elemental de carbono, nitrógeno y azufre y un liofilizador de laboratorio, Financiado por la Unión Europea – NextGenerationEU por el Mecanismo de Recuperación y Resiliencia. Código proyecto: C17.I7 con destino al C.N. Instituto Geologico y Minero de España	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	18/01/2022	103000,00€, 9411,76€	¿Desierto?	
Obras de redistribución interior para configurar nuevos locales en planta semisótano diáfana con destino INSTITUTO DE CIENCIAS DE LA VID Y DEL VINO	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	17/01/2022	-	¿Desierto?	
Obras de redistribución interior para configurar nuevos locales en planta semisótano diáfana con destino INSTITUTO DE CIENCIAS DE LA VID Y DEL VINO	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	17/01/2022	-	¿Desierto?	
Suministro e instalación de equipamiento para una infraestructura HT para terapia y monitorización neurológica con técnicas físicas múltiples, para el Inst. de Instrumentación para Imagen Molecular, cofinanciado con FEDER. (Ref: IDIFEDER/2021/004) con destino al Instituto de Biología Mol. Y Cel. de Plantas Primo Yufera	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	14/01/2022	19223,45€, 20790,00€, -, -	¿Desierto?	
Mantenimiento sistema de telefonía	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	14/01/2022	11717,00€	MAINTENANCE DEVELOPMENT S.A..  - A83637074	
Tratamiento de aguas para control de Legionella	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	14/01/2022	7284,00€	TÉCNICAS DE DOSIFICACIÓN Y FILTRACIÓN S.L..  - B82258930	
Obra reforma Taller Restauración Arqueología	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	14/01/2022	7050,00€	CLAUDIO FELIPE PANERAS SOTO.  - X9120025L	
Obra reforma Taller Restauración Arqueología	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	14/01/2022	7050,00€	CLAUDIO FELIPE PANERAS SOTO.  - X9120025L	
Mantenimiento de sistema de extinción de incendios	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	14/01/2022	3525,00€	IBEREXT S.A..  - A78999968	
Suministro e instalación de un microscopio de infrarrojo para el análisis de microplásticos destinado al Centro Oceanográfico de Vigo del Centro Nacional Instituto Español de Oceanografía.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	13/01/2022	190471,08€	AGILENT TECHNOLOGIES SPAIN SL.  - B86907128	
Suministro e instalación de un microscopio de infrarrojo para el análisis de microplásticos destinado al Centro Oceanográfico de Vigo del Centro Nacional Instituto Español de Oceanografía.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	13/01/2022	190471,08€	AGILENT TECHNOLOGIES SPAIN SL.  - B86907128	
Mantenimiento de instalaciones de nivel P3	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	13/01/2022	10653,12€	OHL SERVICIOS-INGESAN S.L..  - A27178789	
Servicio de mantenimiento de un microscopio RAMAN para el MNCN	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	13/01/2022	7610,00€	Thermo Fisher Scientific, S.L.U..  - B28954170	
Suministro e instalación de una planta de anodizado duro negro mate para el taller de fabricación mecánica, del Instituto de Astrofísica de Canarias, con financiación procedente del mecanismo de Recuperación y Resiliencia de la Unión Europea – Nextgenerationeu	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Abierto	13/01/2022	225000,00€	Soluciones Galvánicas JP, S.L..  - B98776750	
Suministro e instalación de una planta de anodizado duro negro mate para el taller de fabricación mecánica, del Instituto de Astrofísica de Canarias, con financiación procedente del mecanismo de Recuperación y Resiliencia de la Unión Europea – Nextgenerationeu	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Abierto	13/01/2022	225000,00€	Soluciones Galvánicas JP, S.L..  - B98776750	
Servicios de prevención de riesgos laborales ajenos, para las disciplinas de: ergonomía y psicosociología aplicada y prestación íntegra de la disciplina de medicina del trabajo (reconocimientos médicos incluidos) en el Consorcio para la Construcción, equipamiento y Explotación del Laboratorio de Luz Sincrotrón	Ministerio de Ciencia e Innovación	Consorcio para la Construcción, Equipamiento y Explotación del Laboratorio de Luz Sincrotrón.	Derivado de acuerdo marco	13/01/2022	27531,75€	EXCELENCIA Y GARANTÍA PARA LA SALUD EN EL TRABAJO, SLU.  - B64734528	
Servicios de prevención de riesgos laborales ajenos, para las disciplinas de: ergonomía y psicosociología aplicada y prestación íntegra de la disciplina de medicina del trabajo (reconocimientos médicos incluidos) en el Consorcio para la Construcción, equipamiento y Explotación del Laboratorio de Luz Sincrotrón	Ministerio de Ciencia e Innovación	Consorcio para la Construcción, Equipamiento y Explotación del Laboratorio de Luz Sincrotrón.	Derivado de acuerdo marco	13/01/2022	27531,75€	EXCELENCIA Y GARANTÍA PARA LA SALUD EN EL TRABAJO, SLU.  - B64734528	
Suministro de publicaciones periódicas (impresas y online) y paquetes editoriales electrónicos durante el año 2022 para la Unidad de Recursos de Información Científica para la Investigación.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	12/01/2022	520000,00€, 573250,00€, 319350,00€, 1368000,00€	¿Desierto?	
Suministro de publicaciones periódicas (impresas y online) y paquetes editoriales electrónicos durante el año 2022 para la Unidad de Recursos de Información Científica para la Investigación.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	12/01/2022	520000,00€, 1368000,00€, 573250,00€, 319350,00€	¿Desierto?	
Sum. e inst. microscopio invertido de fluorescencia para el CIB, Financiado por la UE - NextGenerationEU por el Mecanismo de Recuperación y Resiliencia (Ref.: SGL2103051)(PTI+ SALUD GLOBAL+ Plataforma de abordaje integral de pandemias desde la I+D+I) con destino al CSIC - ORGANIZACION CENTRAL	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	12/01/2022	124878,00€	LEICA MICROSISTEMAS S.L.U.  - B58521147	
Sum. e inst. microscopio invertido de fluorescencia para el CIB, Financiado por la UE - NextGenerationEU por el Mecanismo de Recuperación y Resiliencia (Ref.: SGL2103051)(PTI+ SALUD GLOBAL+ Plataforma de abordaje integral de pandemias desde la I+D+I) con destino al CSIC - ORGANIZACION CENTRAL	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	12/01/2022	124878,00€	LEICA MICROSISTEMAS S.L.U.  - B58521147	
Servicio de mantenimiento del microscopio electrónico de barrido FEI Verios 460 destinado al Instituto de Micro y Nanotecnología.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	12/01/2022	72745,56€	FEI Europe BV Sucursal en España.  - W0032378B	
Servicio de mantenimiento del microscopio electrónico de barrido FEI Verios 460 destinado al Instituto de Micro y Nanotecnología.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	12/01/2022	72745,56€	FEI Europe BV Sucursal en España.  - W0032378B	
Controles sanitarios en animales de experimentación	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	12/01/2022	35077,55€	DYNAMIMED S.L..  - B86025699	
Retirada de residuos biosanitarios	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	12/01/2022	10000,00€	SERVICIOS INTEGRALES SANITARIOS MADRID S.L..  - B82403072	
Concesión del Servicio de explotación de la cafetería-comedor de la sede Central del Instituto de Astrofísica de Canarias.	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Restringido	12/01/2022	6000,00€	Aramark Servicios de Catering SLU.  - B60359726	
Concesión del Servicio de explotación de la cafetería-comedor de la sede Central del Instituto de Astrofísica de Canarias.	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Restringido	12/01/2022	6000,00€	Aramark Servicios de Catering SLU.  - B60359726	
Soporte a la revisión y análisis de solicitudes de participación en procedimiento de concesión de ayudas, así como de contratos laborales presentados por los beneficiarios, en el marco de las actuaciones gestionadas por la Agencia Estatal de Investigación.	Ministerio de Ciencia, Innovación y Universidades	Agencia Estatal de Investigación.	Contrato Menor	11/01/2022	14990,00€	CREATIVIDAD Y TECNOLOGÍA, S.A..  - A28799864	
Adquisición, instalación y puesta en marcha de un espectrómetro de masas (triple cuadrupolo) para ser acoplado a cromatógrafo de líquidos existente en el laboratorio en MADRID, para el CIEMAT	Ministerio de Ciencia, Innovación y Universidades	Secretaría General del Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT).	Abierto	11/01/2022	262084,62€	AGILENT TECHNOLOGIES SPAIN SL.  - B86907128	
Adquisición, instalación y puesta en marcha de un espectrómetro de masas (triple cuadrupolo) para ser acoplado a cromatógrafo de líquidos existente en el laboratorio en MADRID, para el CIEMAT	Ministerio de Ciencia, Innovación y Universidades	Secretaría General del Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT).	Abierto	11/01/2022	262084,62€	AGILENT TECHNOLOGIES SPAIN SL.  - B86907128	
Suministro unidad multianálisis automatizado, proyecto cofinanciado con cargo a fondos FEDER (IDIFEDER/2021/003) con destino al INSTITUTO DE BIOMEDICINA DE VALENCIA	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	10/01/2022	13900,00€, 68000,00€, 9900,00€	¿Desierto?	
Obra para acometida de luz desde cuadro eléctrico general a Biomódulo de Seguridad del IAS	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	10/01/2022	7069,12€	INSTALACIONES ELECTRICAS RAHI, S.L..  - B14569289	
Obra para acometida de luz desde cuadro eléctrico general a Biomódulo de Seguridad del IAS	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	10/01/2022	7069,12€	INSTALACIONES ELECTRICAS RAHI, S.L..  - B14569289	
Secuenciación de un genoma utilizando la tecnología PacBio HiFi	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	10/01/2022	5682,88€	LEIDEN GENOME TECHNOLOGY CENTER (LEIDS UNIVERSITAIR MEDISCH CENTRUM).  - NL003566213B01	
Secuenciación de un genoma utilizando la tecnología PacBio HiFi	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	10/01/2022	5682,88€	LEIDEN GENOME TECHNOLOGY CENTER (LEIDS UNIVERSITAIR MEDISCH CENTRUM).  - NL003566213B01	
Servicio de diseño preliminar del sistema de diafragma de campo con supresión de calor por reflexión para el Telescopio Solar Europeo, en el marco del Programa Operativo Plurirregional de España FEDER (Fondo Europeo de Desarrollo Regional) 2014-2020,	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Abierto	10/01/2022	266490,00€	CiTD Engineering & Technologies, S.L.  - B87271391	
Servicio de diseño preliminar del sistema de diafragma de campo con supresión de calor por reflexión para el Telescopio Solar Europeo, en el marco del Programa Operativo Plurirregional de España FEDER (Fondo Europeo de Desarrollo Regional) 2014-2020,	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Abierto	10/01/2022	266490,00€	CiTD Engineering & Technologies, S.L.  - B87271391	
Servicio de vigilancia para los Institutos y Centros en Madrid, Sevilla y Oviedo.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	03/01/2022	283699,38€, 1259400,00€, 97992,00€	¿Desierto?	
Suministro e instalación de un equipo de ablación por láser y un equipo de espectrometría de masas con plasma de acoplamiento inductivo ICP-MS, destinado al Centro Nacional Instituto Geológico y Minero de España de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	03/01/2022	187500,00€, 119120,53€	¿Desierto?	
Provisión de capas de información y servicios de representación para proyecto "RTI2018-097812-B-I00 Supervivencia y salud a lo largo del ciclo de la vida y diferencias generacionales en el envejecimiento: Un análisis por edad, momento y generación"	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	03/01/2022	15950,00€	ESRI ESPAÑA SOLUCIONES GEOESPACIALES, S.L..  - B86900057	
Servicio de trasmisión de datos emisores vía GPS	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	01/01/2022	10874,80€	e-obs GmbH.  - DE263523660	
Servicio de trasmisión de datos emisores vía GPS	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	01/01/2022	10874,80€	e-obs GmbH.  - DE263523660	
Muestreador para espectrómetro	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	30/12/2021	6018,32€	BRUKER ESPAÑOLA S.A..  - A28315539	
Servicio de fumigación Observatorio del Teide	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	30/12/2021	1500,00€	CON&PLA SERVICIOS CANARIOS, S.L..  - B76540558	
Carteles de aforo	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	30/12/2021	1248,00€	SEÑALIZACIONES MIRANDA, S.L..  - B76573468	
Servicio de mantenimiento de salas ICP-MS del Laboratorio de Espectrometría de Masas de la Unidad de Dosimetría del Servicio de Dosimetría de Radiaciones	Ministerio de Ciencia, Innovación y Universidades	Secretaría General del Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT).	Negociado sin publicidad	30/12/2021	13800,00€	ITECLIMA PROYECTOS E INSTALACIONES SLU.  - B84586908	
Servicio de mantenimiento de salas ICP-MS del Laboratorio de Espectrometría de Masas de la Unidad de Dosimetría del Servicio de Dosimetría de Radiaciones	Ministerio de Ciencia, Innovación y Universidades	Secretaría General del Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT).	Negociado sin publicidad	30/12/2021	13800,00€	ITECLIMA PROYECTOS E INSTALACIONES SLU.  - B84586908	
Fabricación, suministro e instalación de un sistema de precalentamiento de gases para una planta piloto para el INCAR. Financiado por la UE - NextGenerationEU por el Mecanismo de Recuperación y Resiliencia. Código proyecto: TRE2103006	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	29/12/2021	-	¿Desierto?	
Compresor criogenia	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	29/12/2021	18871,00€	AWGE TECHNOLOGIES SL.  - B39833611	
Tratamineto Legionella	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	29/12/2021	4535,00€	CON&PLA SERVICIOS CANARIOS, S.L..  - B76540558	
Telecopio Celestron RASA11"	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	29/12/2021	4082,50€	MANIA ONLINE S.L.  - B55130611	
Material para retransmisión de Eventos Celestes	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	29/12/2021	1517,50€	PROVIDEO SEVILLA, SL.  - B41391731	
Zapato diamante para taller	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	29/12/2021	73,27€	ROTH VONK, MARION EMELIE.  - 42024297P	
Soportes antivibrantes	Ministerio de Ciencia e Innovación	Dirección del Instituto de Astrofísica de Canarias.	Contrato Menor	29/12/2021	54,92€	SUMECA SUMINISTROS INDUSTRIALES S.L.  - B76597632	
Servicio de limpieza de las Instalaciones del Centro Extremeño de Tecnologías Avanzadas (CETA)	Ministerio de Ciencia, Innovación y Universidades	Secretaría General del Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT).	Abierto Simplificado	29/12/2021	18827,14€	FERRONOL CONSULTORA INTERNACIONAL SL.  - B41865510	
Contrato de mantenimiento preventivo y correctivo de climatización en los edificios Residencia de Estudiantes y Pabellón Transatlántico en Pinar 21-23	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	28/12/2021	14990,64€	INTERSEC CLIMA.  - B83141663	
Servicio de paquetería internacional	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	28/12/2021	14900,00€	SOCIEDAD ESTATAL DE CORREOS Y TELÉGRAFO.  - A83052407	
Servicio de paquetería internacional	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	28/12/2021	14900,00€	SOCIEDAD ESTATAL DE CORREOS Y TELÉGRAFO.  - A83052407	
Cambio de Diseño de logo e imagen corporativa del nuevo laboratorio envejecimiento en red. Maquetado e imagen de los informes de personas mayores, centros de día y residencias para cambio de formato a puramente online dentro de la nueva plataforma pública Envejecimiento en Red. Proyecto Residencias y Covid-19 (Ref.: 202010E158)	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	28/12/2021	7041,32€	FERNANDO CABRERIZO SANZ.  - 07238744T	
Servicio de prevención ajeno en la especialidad de medicina del trabajo y servicio de realización de la campaña de vacunación de la gripe estacional para el personal de los servicios centrales del Ministerio de Ciencia e Innovación.	Ministerio de Ciencia e Innovación	Subsecretaría de Ciencia e Innovación.	Abierto Simplificado	28/12/2021	20160,00€, -	¿Desierto?	
Obra de conservación de la cubierta y canalón en la Sede Central de Madrid del Instituto Español de Oceanografía.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	28/12/2021	17913,34€	VEGASCON NORTE, S.L..  - B67859942	
Obra de conservación de la cubierta y canalón en la Sede Central de Madrid del Instituto Español de Oceanografía.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	28/12/2021	17913,34€	VEGASCON NORTE, S.L..  - B67859942	
Suministro de un destilador o sistema de purificación de agua ultrapura. C.O. Coruña.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	28/12/2021	5271,00€	DROGALLEGA SL..  - B15544398	
Suministro de un destilador o sistema de purificación de agua ultrapura. C.O. Coruña.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	28/12/2021	5271,00€	DROGALLEGA SL..  - B15544398	
Servicio de seguro colectivo de accidentes para el personal funcionario y laboral del IEO que durante 2022 se embarquen en buques, oceanográficos, pesqueros o de otro tipo, así como el personal investigador que realiza tareas de muestreo desde la costa.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	28/12/2021	3611,59€	GENERALI ESPAÑA S.A. DE SEGUROS Y REASEGUROS.  - A28007268	
Servicio de seguro colectivo de accidentes para el personal funcionario y laboral del IEO que durante 2022 se embarquen en buques, oceanográficos, pesqueros o de otro tipo, así como el personal investigador que realiza tareas de muestreo desde la costa.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	28/12/2021	3611,59€	GENERALI ESPAÑA S.A. DE SEGUROS Y REASEGUROS.  - A28007268	
Suministro e instalación de un microscopio de iones de fuente gaseosa destinado al Instituto de Nanociencia y Materiales de Aragón de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	27/12/2021	2000000,00€	CARL ZEISS IBERIA SL.  - B84724632	
Suministro e instalación de un microscopio de iones de fuente gaseosa destinado al Instituto de Nanociencia y Materiales de Aragón de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	27/12/2021	2000000,00€	CARL ZEISS IBERIA SL.  - B84724632	
Obras de reforma de la instalación eléctrica del alumbrado de emergencia con destino el CENTRO DE CIENCIAS HUMANAS Y SOCIALES	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	27/12/2021	389002,36€	ETRALUX, S.A..  - A46066791	
Suministro e instalación de equipamiento para la realización de medidas de fluorescencia de rayos X en muestras sólidas destinado al Instituto de Tecnología Química.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	27/12/2021	150000,00€	Malvern Panalytical B.V., Sucursal en España.  - W0032764C	
Obras de reforma de la instalación de climatización en el Instituto de Ciencia y Tecnología del Carbono	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	27/12/2021	137162,04€	SUMINISTROS E INSTALACIONES MEDIOAMBIENTALES Y TECNICAS DE LA EDIFICACION, S.L..  - B33521345	
Servicio de limpieza para Centros de Galicia y Murcia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	27/12/2021	100568,36€, 6840,00€	¿Desierto?	
Servicio de limpieza para Centros de Galicia y Murcia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	27/12/2021	100568,36€, 6840,00€	¿Desierto?	
Suministro de aparatos de medida del laboratorio de hidrometeorología y un Dron ala fija RTK/PPK, Financiado por la Unión Europea – NextGenerationEU por el Mecanismo de Recuperación y Resiliencia. Código proyecto: C17.I7 con destino INSTITUTO GEOLOGICO Y MINERO DE ESPAÑA.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto Simplificado	27/12/2021	39799,00€, -	¿Desierto?	
Servicio de asesoramiento y gestión de la financiación pública y privada para el MNCN	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	27/12/2021	7467,00€	ANA MARINA RANSANZ LOPEZ.  - 07216801E	
Servicio de asesoramiento y gestión de la financiación pública y privada para el MNCN	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Contrato Menor	27/12/2021	7467,00€	ANA MARINA RANSANZ LOPEZ.  - 07216801E	
Suministro e instalación de tres turbocompresores destinados al Buque Oceanográfico “Sarmiento de Gamboa” de la Unidad de Tecnología Marina de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.	Ministerio de Ciencia, Innovación y Universidades	Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P..	Abierto	27/12/2021	-	¿Desierto?	
Seguro de RC vehículos Centros Oceanográficos 2022.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	27/12/2021	8000,00€	CONSORCIO DE COMPENSACION DE SEGUROS.  - Q2826011E	
Seguro de RC vehículos Centros Oceanográficos 2022.	Ministerio de Ciencia, Innovación y Universidades	Dirección del Instituto Español de Oceanografía, O.A., M.P..	Contrato Menor	27/12/2021	8000,00€	CONSORCIO DE COMPENSACION DE SEGUROS.  - Q2826011E	
